ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
l1cache, eventSent_GetX, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, eventSent_GetSX, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, eventSent_PutM, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, eventSent_NACK_down, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, eventSent_FlushLine, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, eventSent_FlushLineInv, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, eventSent_FetchResp, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, eventSent_FetchXResp, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, eventSent_AckInv, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, eventSent_GetSResp, , Accumulator, 125117931, 0, 2, 2, 2, 1, 1
l1cache, eventSent_GetXResp, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, eventSent_FlushLineResp, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, stateEvent_AckPut_I, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, eventSent_PutS, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, eventSent_PutE, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, prefetch_evict, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, prefetch_inv, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, prefetch_useful, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, prefetch_coherence_miss, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, prefetch_redundant, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, stateEvent_GetS_E, , Accumulator, 125117931, 0, 1, 1, 1, 1, 1
l1cache, stateEvent_GetX_E, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, stateEvent_GetSX_E, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, stateEvent_FlushLine_E, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, stateEvent_FlushLineInv_E, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, stateEvent_FetchInv_E, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
l1cache, stateEvent_FetchInvX_E, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
memory, requests_received_GetS, , Accumulator, 125117931, 0, 1, 1, 1, 1, 1
memory, requests_received_GetSX, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
memory, requests_received_GetX, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
memory, requests_received_PutM, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
memory, outstanding_requests, , Accumulator, 125117931, 0, 11, 11, 125117, 0, 1
memory, latency_GetS, , Accumulator, 125117931, 0, 11, 121, 1, 11, 11
memory, latency_GetSX, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
memory, latency_GetX, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
memory, latency_PutM, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
memory, cycles_with_issue, , Accumulator, 125117931, 0, 1, 1, 1, 1, 1
memory, cycles_attempted_issue_but_rejected, , Accumulator, 125117931, 0, 0, 0, 0, 0, 0
memory, total_cycles, , Accumulator, 125117931, 0, 125117, 15654263689, 1, 125117, 125117
